date,temperature,rainfall,year,month,rolling_mean,anomaly,index
2017-04-06,38.68855657779889,89,2017,4,35.10919496781192,1,826
2017-04-07,36.932000493220805,21,2017,4,35.1053720781699,0,827
2017-04-08,34.3337814541591,71,2017,4,35.05834564453429,0,828
2017-04-09,36.57105656224142,86,2017,4,35.17815000445831,0,829
2017-04-10,34.85696431157111,49,2017,4,35.21814210310536,0,830
2017-04-11,36.41044146208196,33,2017,4,35.387220644630524,0,831
2017-04-12,40.21432438066832,40,2017,4,35.642188505998234,1,832
2017-04-13,33.66714496264219,7,2017,4,35.52526433872409,0,833
2017-04-14,35.52849327601396,81,2017,4,35.57776449837943,0,834
2017-04-15,35.39424038589414,61,2017,4,35.59043759453819,0,835
2017-04-16,34.217915895988895,7,2017,4,35.37904137394928,0,836
2017-04-17,34.60700854858414,39,2017,4,35.34087868695404,0,837
2017-04-18,35.61010399449321,65,2017,4,35.31278334247483,0,838
2017-04-19,36.75359704619709,36,2017,4,35.398184383914604,0,839
2017-04-20,36.08204733895344,84,2017,4,35.46167957796479,0,840
2017-04-21,37.01012332205058,86,2017,4,35.631106147550796,0,841
2017-04-22,34.4047596688345,21,2017,4,35.709910900084296,0,842
2017-04-23,36.65765900312389,73,2017,4,35.73974308765815,0,843
2017-04-24,35.048672499363974,41,2017,4,35.75046868627707,0,844
2017-04-25,35.80467428182504,86,2017,4,35.690666669569886,0,845
2017-04-26,39.40183823655892,94,2017,4,35.86828096811887,1,846
2017-04-27,29.783477175660884,30,2017,4,35.74321621001692,0,847
2017-04-28,35.009655622485624,46,2017,4,35.7295564678615,0,848
2017-04-29,30.291282247885505,53,2017,4,35.56450644585029,0,849
2017-04-30,31.876060256049005,55,2017,4,35.48373396850489,0,850
2017-05-01,31.826089240251292,34,2017,5,35.34401822317347,0,851
2017-05-02,32.004371654390845,94,2017,5,35.3006822854595,0,852
2017-05-03,33.46558781672968,38,2017,5,35.15369704448939,0,853
2017-05-04,34.99140867074638,46,2017,5,35.0817816276709,0,854
2017-05-05,34.42648120227307,94,2017,5,35.06232725295793,0,855
2017-05-06,34.48385636109766,26,2017,5,34.92217057906789,0,856
2017-05-07,31.253172983660168,56,2017,5,34.7328763287492,0,857
2017-05-08,32.221402045850006,9,2017,5,34.66246368180556,0,858
2017-05-09,31.677619753764766,65,2017,5,34.499349121523004,0,859
2017-05-10,33.11500707348025,79,2017,5,34.441283880253316,0,860
2017-05-11,30.777798951161174,86,2017,5,34.25352912988929,0,861
2017-05-12,33.75848572629457,85,2017,5,34.03833450807683,0,862
2017-05-13,34.05947272732844,76,2017,5,34.05141210023304,0,863
2017-05-14,31.896962970353194,67,2017,5,33.93036109004434,0,864
2017-05-15,34.63573463894771,62,2017,5,33.90507756514613,0,865
2017-05-16,32.56087103625025,79,2017,5,33.84984273648818,0,866
2017-05-17,31.95973717959454,50,2017,5,33.76160035752186,0,867
2017-05-18,32.36927804015663,26,2017,5,33.65357282571063,0,868
2017-05-19,29.432685372001504,66,2017,5,33.40954243657078,0,869
2017-05-20,33.20067112617036,17,2017,5,33.313496562811345,0,870
2017-05-21,30.303686706924807,17,2017,5,33.08994867564049,0,871
2017-05-22,31.455479416147675,42,2017,5,32.99163933388426,0,872
2017-05-23,30.712812914838853,43,2017,5,32.79347779760809,0,873
2017-05-24,29.759241972319035,70,2017,5,32.61716344670659,0,874
2017-05-25,33.96834962843409,62,2017,5,32.555952624926896,0,875
2017-05-26,34.13175364326093,19,2017,5,32.38028313848363,0,876
2017-05-27,33.78381818754267,18,2017,5,32.513627838879685,0,877
2017-05-28,28.46754518745803,70,2017,5,32.295557491045436,0,878
2017-05-29,28.676341763452953,8,2017,5,32.24172614156435,0,879
2017-05-30,32.1372279512547,38,2017,5,32.25043173140454,0,880
2017-05-31,30.442039968503593,47,2017,5,32.20429675567962,0,881
2017-06-01,32.694089727753,25,2017,6,32.227287358125025,0,882
2017-06-02,29.632159890078032,24,2017,6,32.09950642723663,0,883
2017-06-03,29.90025510483124,8,2017,6,31.929801308372795,0,884
2017-06-04,29.505320288209937,45,2017,6,31.765762611237356,0,885
2017-06-05,31.011701694430048,34,2017,6,31.650024122348437,0,886
2017-06-06,28.06493430462702,32,2017,6,31.543749499714,0,887
2017-06-07,32.286007441219795,47,2017,6,31.545903012892996,0,888
2017-06-08,28.10194370086373,59,2017,6,31.426713811129623,0,889
2017-06-09,30.32333040295677,10,2017,6,31.333657922112177,0,890
2017-06-10,30.0862133646391,51,2017,6,31.310605069228107,0,891
2017-06-11,30.918507233921982,93,2017,6,31.215939119482353,0,892
2017-06-12,26.174579549249042,66,2017,6,30.95310934687971,0,893
2017-06-13,24.997036596570446,33,2017,6,30.723111801086947,0,894
2017-06-14,27.575827653605103,96,2017,6,30.487781568242195,0,895
2017-06-15,27.016239420190676,67,2017,6,30.30296051437354,0,896
2017-06-16,27.815841797116676,79,2017,6,30.16483066829095,0,897
2017-06-17,28.818361646742513,67,2017,6,30.046466788510475,0,898
2017-06-18,29.496035412437354,52,2017,6,30.048578456525004,0,899
2017-06-19,27.558559217002564,66,2017,6,29.860508059552746,0,900
2017-06-20,28.389419863116938,7,2017,6,29.79669916475915,0,901
2017-06-21,26.241847663710857,25,2017,6,29.62291143967792,0,902
2017-06-22,24.1210847357306,20,2017,6,29.403187167040983,0,903
2017-06-23,27.08048866519307,93,2017,6,29.313895390136786,0,904
2017-06-24,27.68620628419999,61,2017,6,29.104490611995644,0,905
2017-06-25,25.722588849035777,83,2017,6,28.824185118854807,0,906
2017-06-26,27.39202871969111,4,2017,6,28.61112546992642,0,907
2017-06-27,24.72893900192966,72,2017,6,28.486505263742142,0,908
2017-06-28,25.53179296047086,20,2017,6,28.381686970309406,0,909
2017-06-29,25.779130247749784,79,2017,6,28.169750380192575,0,910
2017-06-30,23.882582651368207,64,2017,6,27.951101802954728,0,911
2017-07-01,25.99545588183504,53,2017,7,27.727814008090796,0,912
2017-07-02,23.6309968102601,81,2017,7,27.52777523876353,0,913
2017-07-03,24.686203780318973,69,2017,7,27.353973527946458,0,914
2017-07-04,23.531581271943782,31,2017,7,27.15484889407092,0,915
2017-07-05,22.899096372545817,64,2017,7,26.88442871667478,0,916
2017-07-06,22.149840084109833,58,2017,7,26.687258909324203,0,917
2017-07-07,25.554428773836076,21,2017,7,26.462872953744746,0,918
2017-07-08,24.03685833318633,99,2017,7,26.327370108155502,0,919
2017-07-09,28.016297544553847,74,2017,7,26.250469012875403,0,920
2017-07-10,23.077856307688503,65,2017,7,26.016857110977053,0,921
2017-07-11,21.00390326908457,95,2017,7,25.686370312149133,0,922
2017-07-12,24.117220123237452,45,2017,7,25.617791664615417,0,923
2017-07-13,21.151566424923622,59,2017,7,25.489609325560522,0,924
2017-07-14,21.20444606857106,55,2017,7,25.277229939392722,0,925
2017-07-15,21.82902697799791,29,2017,7,25.104322857986297,0,926
2017-07-16,22.42730234021484,55,2017,7,24.924704876089567,0,927
2017-07-17,20.170955461419165,57,2017,7,24.63645800324546,0,928
2017-07-18,25.408159155050015,35,2017,7,24.50019546133255,0,929
2017-07-19,20.832214422446587,9,2017,7,24.27598396818068,0,930
2017-07-20,24.307344790124045,82,2017,7,24.139914799080916,0,931
2017-07-21,21.28422243133204,56,2017,7,23.97466062466829,0,932
2017-07-22,22.874408444716973,1,2017,7,23.93310474830117,0,933
2017-07-23,22.743242807063424,89,2017,7,23.78852988636351,0,934
2017-07-24,18.99078755320838,22,2017,7,23.49868259533046,0,935
2017-07-25,22.1799890979496,6,2017,7,23.38059593696092,0,936
2017-07-26,20.88024795402659,41,2017,7,23.163536578105436,0,937
2017-07-27,26.877655891772527,81,2017,7,23.235160474433535,0,938
2017-07-28,23.08407289065607,33,2017,7,23.153569805439705,0,939
2017-07-29,18.612734281696824,96,2017,7,22.91468993990461,0,940
2017-07-30,21.172280687192206,48,2017,7,22.82434654109874,0,941
2017-07-31,17.226813591156134,82,2017,7,22.532058464742775,0,942
2017-08-01,20.839852910645114,60,2017,8,22.439020334755615,0,943
2017-08-02,22.130101660114278,54,2017,8,22.35381693074879,0,944
2017-08-03,17.756570364874488,12,2017,8,22.161316567179814,0,945
2017-08-04,20.16818079239068,6,2017,8,22.070286047841307,0,946
2017-08-05,21.687590690743342,32,2017,8,22.05487773472909,0,947
2017-08-06,18.78486700661511,41,2017,8,21.829225675821725,0,948
2017-08-07,19.528632899692965,4,2017,8,21.67895149470528,0,949
2017-08-08,18.29228562987568,1,2017,8,21.35481776421601,0,950
2017-08-09,21.830070706630547,65,2017,8,21.313224910847406,0,951
2017-08-10,19.673254201712076,89,2017,8,21.268869941934994,0,952
2017-08-11,19.221418591028886,30,2017,8,21.10567655752804,0,953
2017-08-12,14.064689501360165,53,2017,8,20.86944732674259,0,954
2017-08-13,17.699859086080668,68,2017,8,20.752627760659575,0,955
2017-08-14,16.04797745240575,86,2017,8,20.559926109806504,0,956
2017-08-15,18.058783901587844,40,2017,8,20.414308828518937,0,957
2017-08-16,17.160324866939554,4,2017,8,20.313954475369616,0,958
2017-08-17,15.063809532987905,73,2017,8,19.96914282130088,0,959
2017-08-18,18.1347227976405,20,2017,8,19.879226433807347,0,960
2017-08-19,17.538762433435625,34,2017,8,19.65360702191773,0,961
2017-08-20,15.918329777779947,18,2017,8,19.474743933465994,0,962
2017-08-21,16.774760983898062,43,2017,8,19.271422351438694,0,963
2017-08-22,17.073587585941983,4,2017,8,19.082433844067985,0,964
2017-08-23,15.531809040806746,19,2017,8,18.967134560321263,0,965
2017-08-24,13.894397073964793,15,2017,8,18.69094815952177,0,966
2017-08-25,18.353702562932526,39,2017,8,18.606729979818635,0,967
2017-08-26,15.436221371119585,39,2017,8,18.2253488291302,0,968
2017-08-27,17.53528894731295,31,2017,8,18.040389364352098,0,969
2017-08-28,15.304290466279513,78,2017,8,17.930107903838188,0,970
2017-08-29,18.160336329175163,51,2017,8,17.829709758570953,0,971
2017-08-30,15.549450292415155,71,2017,8,17.77379764861292,0,972
2017-08-31,18.830717624423897,81,2017,8,17.706826472405545,0,973
2017-09-01,14.481318972155968,66,2017,9,17.451867049473602,0,974
2017-09-02,16.10486307112143,46,2017,9,17.396810139681836,0,975
2017-09-03,16.130528826811492,30,2017,9,17.262221740829194,0,976
2017-09-04,14.818504816215288,58,2017,9,17.03325221167826,0,977
2017-09-05,19.05187361838661,45,2017,9,17.042152432070644,0,978
2017-09-06,18.381653929204006,86,2017,9,17.00391979972101,0,979
2017-09-07,13.590931874613846,43,2017,9,16.84720800787895,0,980
2017-09-08,11.673676409170588,66,2017,9,16.50866153129695,1,981
2017-09-09,13.515899733662305,80,2017,9,16.30341638236196,0,982
2017-09-10,13.19181993736556,77,2017,9,16.10242976057318,0,983
2017-09-11,16.677571272828786,35,2017,9,16.189525819622133,0,984
2017-09-12,15.74997363880019,5,2017,9,16.12452963804612,0,985
2017-09-13,15.823507639064102,71,2017,9,16.11704731093473,0,986
2017-09-14,12.690902791941241,34,2017,9,15.938117940613177,0,987
2017-09-15,15.963180940675974,36,2017,9,15.898213143071057,0,988
2017-09-16,13.473206789810552,77,2017,9,15.845193051631814,0,989
2017-09-17,13.16838363478998,30,2017,9,15.67964841287013,0,990
2017-09-18,13.005513285659147,57,2017,9,15.528540107944247,0,991
2017-09-19,15.931450014654716,32,2017,9,15.528977449173405,0,992
2017-09-20,11.611189636869886,76,2017,9,15.356858404272467,1,993
2017-09-21,15.719313768329663,25,2017,9,15.311715943685389,0,994
2017-09-22,18.353622229989277,21,2017,9,15.405776383324808,0,995
2017-09-23,15.19008309669243,71,2017,9,15.448965917415729,0,996
2017-09-24,10.87899658629167,41,2017,9,15.199809051527698,1,997
2017-09-25,13.019048628860975,55,2017,9,15.119236626785744,0,998
2017-09-26,13.923765671744805,62,2017,9,14.99885251760014,0,999
2017-09-27,13.237564151672487,95,2017,9,14.929961640446573,0,1000
2017-09-28,18.276219396967694,96,2017,9,14.93382440937299,0,1001
2017-09-29,15.932466221261617,99,2017,9,14.946591607001206,0,1002
2017-09-30,12.559108676434002,59,2017,9,14.737537975401542,0,1003
2017-10-01,14.789342877108522,56,2017,10,14.747805438899961,0,1004
2017-10-02,19.32116799114965,3,2017,10,14.8550156029009,0,1005
2017-10-03,16.519436186910106,64,2017,10,14.867979181570856,0,1006
2017-10-04,14.863513619349867,84,2017,10,14.869479475008676,0,1007
2017-10-05,19.65675983755942,98,2017,10,14.889642348981102,0,1008
2017-10-06,12.897772933024704,16,2017,10,14.706846315775126,0,1009
2017-10-07,13.585795898705548,39,2017,10,14.70667511657818,0,1010
2017-10-08,15.029465312157598,62,2017,10,14.818534746677749,0,1011
2017-10-09,17.727576736952614,66,2017,10,14.95892398012076,0,1012
2017-10-10,18.120773197263127,80,2017,10,15.123222422117346,0,1013
2017-10-11,13.113664604237464,13,2017,10,15.004425533164301,0,1014
2017-10-12,11.146816743027859,94,2017,10,14.85098696997189,1,1015
2017-10-13,15.009257257706984,66,2017,10,14.823845290593319,0,1016
2017-10-14,16.45607163687419,90,2017,10,14.949350918757752,0,1017
2017-10-15,17.73216700248755,6,2017,10,15.008317120818136,0,1018
2017-10-16,16.346987817685353,18,2017,10,15.104109821747297,0,1019
2017-10-17,16.70620772202304,81,2017,10,15.222037291321731,0,1020
2017-10-18,14.616499392375758,55,2017,10,15.275736828212285,0,1021
2017-10-19,15.611061845318277,1,2017,10,15.265057222567737,0,1022
2017-10-20,15.290552219381766,50,2017,10,15.387702641984799,0,1023
2017-10-21,13.432794820758078,8,2017,10,15.311485343732414,0,1024
2017-10-22,16.20240237527688,26,2017,10,15.239778015242,0,1025
2017-10-23,16.75361406002645,70,2017,10,15.291895714019802,0,1026
2017-10-24,14.98570426764171,97,2017,10,15.428785970064803,0,1027
2017-10-25,17.39162490798655,34,2017,10,15.574538512702322,0,1028
2017-10-26,16.568129414238136,17,2017,10,15.662683970785432,0,1029
2017-10-27,15.486970922625655,72,2017,10,15.737664196483873,0,1030
2017-10-28,10.516057447030171,57,2017,10,15.478992131485956,1,1031
2017-10-29,16.725601803665928,64,2017,10,15.505429984232766,0,1032
2017-10-30,17.276289429426097,87,2017,10,15.662669342665835,0,1033
2017-10-31,12.937937665448207,0,2017,10,15.60095583561049,0,1034
2017-11-01,11.955816867144435,62,2017,11,15.355444131476984,1,1035
2017-11-02,17.868589322585343,45,2017,11,15.40041590266616,0,1036
2017-11-03,13.555802117755615,39,2017,11,15.356825519279683,0,1037
2017-11-04,18.95864335087859,93,2017,11,15.333554969723656,0,1038
2017-11-05,18.08712657231025,8,2017,11,15.506533424366507,0,1039
2017-11-06,16.75750553853896,94,2017,11,15.612257079027621,0,1040
2017-11-07,19.732449113375495,27,2017,11,15.769023205734886,0,1041
2017-11-08,20.539772094525283,77,2017,11,15.862763050987306,0,1042
2017-11-09,15.60820709637629,44,2017,11,15.779010847624411,0,1043
2017-11-10,16.285278489304,29,2017,11,15.884731310459962,0,1044
2017-11-11,15.965356914644264,22,2017,11,16.045349316180513,0,1045
2017-11-12,16.47909015759502,11,2017,11,16.09434374617678,0,1046
2017-11-13,17.532338698056567,94,2017,11,16.130219314882858,0,1047
2017-11-14,19.509961749688273,42,2017,11,16.189479139789547,0,1048
2017-11-15,16.55378958580182,57,2017,11,16.196372532060096,0,1049
2017-11-16,20.46496210646097,70,2017,11,16.321664344874694,0,1050
2017-11-17,16.758586581595655,72,2017,11,16.393067251182025,0,1051
2017-11-18,16.412513095357955,31,2017,11,16.419782292850012,0,1052
2017-11-19,20.350349924256292,10,2017,11,16.588442216345832,0,1053
2017-11-20,19.157703762588756,27,2017,11,16.779272514406856,0,1054
2017-11-21,20.26087433543546,22,2017,11,16.914554913078806,0,1055
2017-11-22,23.962606198500623,79,2017,11,17.154854651027946,0,1056
2017-11-23,21.322793684274878,59,2017,11,17.366090964915717,0,1057
2017-11-24,14.071853231500029,63,2017,11,17.255431909032833,0,1058
2017-11-25,16.751397563695157,59,2017,11,17.26154084734807,0,1059
2017-11-26,19.6145552708046,49,2017,11,17.399126992287368,0,1060
2017-11-27,21.129805409288366,47,2017,11,17.752918591029307,0,1061
2017-11-28,21.06497945445228,44,2017,11,17.897564512722184,0,1062
2017-11-29,23.648968929717945,45,2017,11,18.109987162731912,0,1063
2017-11-30,19.611580334634553,45,2017,11,18.332441918371458,0,1064
2017-12-01,17.812499351941007,2,2017,12,18.527664667864677,0,1065
2017-12-02,18.835977250585312,25,2017,12,18.559910932131345,0,1066
2017-12-03,20.86809034924688,42,2017,12,18.80365387318105,0,1067
2017-12-04,19.796374885041644,19,2017,12,18.831578257653156,0,1068
2017-12-05,19.158655834293075,25,2017,12,18.86729589971925,0,1069
2017-12-06,22.23546959459864,35,2017,12,19.049894701587903,0,1070
2017-12-07,19.660783148619906,20,2017,12,19.04750583609605,0,1071
2017-12-08,19.902052527343873,8,2017,12,19.026248517190005,0,1072
2017-12-09,18.90022253706021,7,2017,12,19.135982365212797,0,1073
2017-12-10,24.17536768031298,27,2017,12,19.39898533824643,0,1074
2017-12-11,19.399020897426194,83,2017,12,19.513440804339165,0,1075
2017-12-12,21.212751751674848,20,2017,12,19.67122952414183,0,1076
2017-12-13,21.764821443606,70,2017,12,19.812312282326804,0,1077
2017-12-14,20.351059939985173,66,2017,12,19.84034888867004,0,1078
2017-12-15,19.804356059610353,51,2017,12,19.948701104463655,0,1079
2017-12-16,19.849625911510557,89,2017,12,19.928189897965307,0,1080
2017-12-17,22.398840706317024,85,2017,12,20.11619836878935,0,1081
2017-12-18,21.9329502420095,82,2017,12,20.300212940344405,0,1082
2017-12-19,22.705933701697926,97,2017,12,20.378732399592458,0,1083
2017-12-20,26.37596215402107,33,2017,12,20.6193410126402,0,1084
2017-12-21,20.860533854405737,98,2017,12,20.639329663272544,0,1085
2017-12-22,22.475364829442633,10,2017,12,20.58975495097061,0,1086
2017-12-23,24.58214716225208,57,2017,12,20.698400066903186,0,1087
2017-12-24,26.083824742602943,55,2017,12,21.098799117273284,0,1088
2017-12-25,24.53380409385948,59,2017,12,21.35821266827876,0,1089
2017-12-26,25.400578753482506,91,2017,12,21.551080117701357,0,1090
2017-12-27,25.00109506194252,40,2017,12,21.680123106123162,0,1091
2017-12-28,24.308516003862344,97,2017,12,21.7882409911035,0,1092
2017-12-29,22.989112989693442,43,2017,12,21.76624579310268,0,1093
2017-12-30,25.94848730202851,38,2017,12,21.977476025349144,0,1094
2017-12-31,28.08602769935805,89,2017,12,22.319926970263047,0,1095
2018-01-01,26.826446086838157,2,2018,1,22.586275931471473,0,1096
2018-01-02,25.844676623779538,2,2018,1,22.752162140622563,0,1097
2018-01-03,24.58879151000391,4,2018,1,22.91190936145464,0,1098
2018-01-04,29.126859895527158,35,2018,1,23.24418283016244,0,1099
2018-01-05,26.32010160168311,48,2018,1,23.38033723039859,0,1100
2018-01-06,26.424489150779372,56,2018,1,23.605794097137238,0,1101
2018-01-07,23.136310414823953,92,2018,1,23.713602693386576,0,1102
2018-01-08,22.49104366480166,75,2018,1,23.83329673097796,0,1103
2018-01-09,26.519279255740248,75,2018,1,23.911427116825532,0,1104
2018-01-10,25.045849060790424,50,2018,1,24.099654722271005,0,1105
2018-01-11,27.67497036788331,92,2018,1,24.315062009477955,0,1106
2018-01-12,23.541855841244633,30,2018,1,24.374296489399246,0,1107
2018-01-13,26.60257407160787,9,2018,1,24.582680293786666,0,1108
2018-01-14,28.006316066868017,1,2018,1,24.856078960695257,0,1109
2018-01-15,26.334829467508943,97,2018,1,25.07225241256187,0,1110
2018-01-16,27.68365352550071,16,2018,1,25.24841283986799,0,1111
2018-01-17,30.486803369059704,75,2018,1,25.53354127743633,0,1112
2018-01-18,24.66012303015614,40,2018,1,25.598680921718273,0,1113
2018-01-19,28.36507661114796,32,2018,1,25.664984736955837,0,1114
2018-01-20,31.05317457827395,41,2018,1,26.00473942775144,0,1115
2018-01-21,29.357393532135443,92,2018,1,26.23414038450787,0,1116
2018-01-22,28.90475303695323,2,2018,1,26.378227246997906,0,1117
2018-01-23,28.956137883701942,22,2018,1,26.473971018367873,0,1118
2018-01-24,29.97886418532347,63,2018,1,26.655473021416675,0,1119
2018-01-25,31.141582757723235,12,2018,1,26.846839821558035,0,1120
2018-01-26,30.76026582180448,27,2018,1,27.038812180220095,0,1121
2018-01-27,30.91578544018514,37,2018,1,27.25905449476419,0,1122
2018-01-28,30.567302839557648,7,2018,1,27.511660823092996,0,1123
2018-01-29,29.68530359758551,35,2018,1,27.636221366278228,0,1124
2018-01-30,28.891334641535867,91,2018,1,27.66306493101749,0,1125
2018-01-31,30.90649210124823,95,2018,1,27.79906646483116,0,1126
2018-02-01,29.930777815379543,24,2018,2,27.935269837884494,0,1127
2018-02-02,26.62442668232468,49,2018,2,28.00312434362852,0,1128
2018-02-03,28.822316355327214,33,2018,2,27.992972892288524,0,1129
2018-02-04,29.66415342554751,43,2018,2,28.104441286417334,0,1130
2018-02-05,30.32279772333981,79,2018,2,28.234384905502683,0,1131
2018-02-06,26.842274401713873,7,2018,2,28.357917038399012,0,1132
2018-02-07,32.18241895486455,85,2018,2,28.680962881401108,0,1133
2018-02-08,35.083805871391256,26,2018,2,28.96644710192281,0,1134
2018-02-09,31.205166319696964,74,2018,2,29.1717576772197,0,1135
2018-02-10,28.913279665804566,83,2018,2,29.213034653817072,0,1136
2018-02-11,35.709636275264295,81,2018,2,29.618627334951057,0,1137
2018-02-12,36.64547146439428,13,2018,2,29.953390581377274,0,1138
2018-02-13,31.16486509731597,72,2018,2,30.05867554905887,0,1139
2018-02-14,34.220777033905826,48,2018,2,30.321540467938764,0,1140
2018-02-15,30.063935369677658,68,2018,2,30.400883196078,0,1141
2018-02-16,31.012180729761162,69,2018,2,30.418395774768047,0,1142
2018-02-17,35.33060796550623,75,2018,2,30.774078605946382,0,1143
2018-02-18,29.767765338038068,84,2018,2,30.82083489684272,0,1144
2018-02-19,33.88440649309082,65,2018,2,30.915209294003283,0,1145
2018-02-20,30.826338614229293,35,2018,2,30.96417413007308,0,1146
2018-02-21,32.63403301921273,41,2018,2,31.088483462815063,0,1147
2018-02-22,32.846726297671935,3,2018,2,31.21816974328073,0,1148
2018-02-23,34.645724338781505,18,2018,2,31.373731748395997,0,1149
2018-02-24,33.26533402155609,50,2018,2,31.444523457190424,0,1150
2018-02-25,30.56179938178845,30,2018,2,31.437907909189892,0,1151
2018-02-26,35.2852161507925,14,2018,2,31.58355559954347,0,1152
2018-02-27,34.76719780792329,3,2018,2,31.72355209848899,0,1153
2018-02-28,34.08473795991263,56,2018,2,31.870199910566562,0,1154
2018-03-01,34.8075464791165,28,2018,3,32.067406971819246,0,1155
2018-03-02,37.32748011092482,31,2018,3,32.28143990547514,0,1156
2018-03-03,31.146597104678797,11,2018,3,32.32196721511845,0,1157
2018-03-04,33.74323462367362,91,2018,3,32.55926081316341,0,1158
2018-03-05,32.804686088197684,25,2018,3,32.692006470925755,0,1159
2018-03-06,36.51502213070274,1,2018,3,32.9203687610976,0,1160
2018-03-07,39.080361889338064,17,2018,3,33.21228756663087,1,1161
2018-03-08,36.46244449568145,69,2018,3,33.532959903096454,0,1162
2018-03-09,36.686565970432994,36,2018,3,33.68309813694874,0,1163
2018-03-10,35.90260763670891,31,2018,3,33.71039152912599,0,1164
2018-03-11,33.41153700421337,94,2018,3,33.78393721860987,0,1165
2018-03-12,36.67750690955141,23,2018,3,34.04274479340144,0,1166
2018-03-13,33.34041081517959,51,2018,3,33.96377061139861,0,1167
2018-03-14,34.7865007362587,87,2018,3,33.90180492046076,0,1168
2018-03-15,34.77301912776911,79,2018,3,34.02207672147587,0,1169
2018-03-16,35.52182557862241,79,2018,3,34.065445006299754,0,1170
2018-03-17,31.404084620724916,48,2018,3,34.11011664800132,0,1171
2018-03-18,32.13821241782884,80,2018,3,34.14765103760358,0,1172
2018-03-19,36.06425809185079,78,2018,3,34.17210604181506,0,1173
2018-03-20,32.90430005221762,48,2018,3,34.27665719895438,0,1174
2018-03-21,32.14117221501071,37,2018,3,34.218549389685045,0,1175
2018-03-22,31.628162701431144,23,2018,3,34.24527685925844,0,1176
2018-03-23,33.79527632195154,6,2018,3,34.28398496934974,0,1177
2018-03-24,36.2619899981,38,2018,3,34.397827092697334,0,1178
2018-03-25,35.74723643164951,7,2018,3,34.4345441624596,0,1179
2018-03-26,37.90993530587647,56,2018,3,34.589364205270286,0,1180
2018-03-27,35.303910595478534,16,2018,3,34.747434579059956,0,1181
2018-03-28,36.28046075229967,6,2018,3,34.78060939911019,0,1182
2018-03-29,31.302462590617626,51,2018,3,34.665118225200004,0,1183
2018-03-30,32.38014803872975,41,2018,3,34.60829856116058,0,1184
2018-03-31,35.71589370027941,41,2018,3,34.638576801866,0,1185
2018-04-01,31.714688411306494,57,2018,4,34.45148374521206,0,1186
2018-04-02,36.86182018752753,53,2018,4,34.64199118130702,0,1187
2018-04-03,33.177735925472184,1,2018,4,34.6231412247003,0,1188
2018-04-04,33.57958176682928,98,2018,4,34.6489710806547,0,1189
2018-04-05,35.15338655393251,66,2018,4,34.60358322809569,0,1190
2018-04-06,34.48362086752317,18,2018,4,34.45035852736852,0,1191
2018-04-07,35.39487535103245,91,2018,4,34.41477288921355,0,1192
2018-04-08,31.094664389625407,28,2018,4,34.2283761698533,0,1193
2018-04-09,32.9302504743322,7,2018,4,34.12929759777408,0,1194
2018-04-10,36.8976961958501,84,2018,4,34.24550290416197,0,1195
2018-04-11,37.786013565813306,99,2018,4,34.28245312603737,0,1196
2018-04-12,36.26355575104358,3,2018,4,34.37989129056617,0,1197
2018-04-13,35.47850581505681,11,2018,4,34.4029581265261,0,1198
2018-04-14,34.1113534996914,36,2018,4,34.38090260559018,0,1199
2018-04-15,34.41008409822853,44,2018,4,34.34384455624372,0,1200
2018-04-16,35.73593242378678,29,2018,4,34.48823948301244,0,1201
2018-04-17,33.46667123272092,67,2018,4,34.53252144350885,0,1202
2018-04-18,34.16431523412457,65,2018,4,34.46919001491798,0,1203
2018-04-19,33.02613375488381,41,2018,4,34.47325113834018,0,1204
2018-04-20,35.19891794650388,61,2018,4,34.57517599605662,0,1205
2018-04-21,32.79708166972015,77,2018,4,34.614139961666254,0,1206
2018-04-22,34.65251259642719,77,2018,4,34.64271450414878,0,1207
2018-04-23,37.796548022890455,61,2018,4,34.693866438308454,0,1208
2018-04-24,33.867363863731285,48,2018,4,34.63120401937785,0,1209
2018-04-25,37.06738701858323,77,2018,4,34.603119076468076,0,1210
2018-04-26,35.214736631035834,73,2018,4,34.60014661098665,0,1211
2018-04-27,30.7263944749116,4,2018,4,34.41501106840705,0,1212
2018-04-28,35.410428866503516,68,2018,4,34.55194327760325,0,1213
2018-04-29,35.96593273948844,70,2018,4,34.671469434295204,0,1214
2018-04-30,32.72172287633329,40,2018,4,34.571663740163665,0,1215
2018-05-01,36.282535015989986,87,2018,5,34.72392529365312,0,1216
2018-05-02,33.68475236529349,17,2018,5,34.61802303291198,0,1217
2018-05-03,36.89851836703009,45,2018,5,34.742049114297245,0,1218
2018-05-04,31.252463220785156,90,2018,5,34.66447849609577,0,1219
2018-05-05,35.46473919650568,97,2018,5,34.67485691751487,0,1220
2018-05-06,36.4466512350819,31,2018,5,34.74029126310017,0,1221
2018-05-07,31.002794464216574,8,2018,5,34.59388856687297,0,1222
2018-05-08,31.34467714979213,5,2018,5,34.6022223255452,0,1223
2018-05-09,33.374372013423994,72,2018,5,34.61702637684825,0,1224
2018-05-10,32.153355233985835,51,2018,5,34.45888167811945,0,1225
2018-05-11,31.42541401387045,24,2018,5,34.24686169305469,0,1226
2018-05-12,34.95570823506593,52,2018,5,34.20326677585543,0,1227
2018-05-13,31.345068329239478,34,2018,5,34.06548552632818,0,1228
2018-05-14,35.743585180272014,21,2018,5,34.11989324901421,0,1229
